,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [s],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [s],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [s],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [s],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [s],FSL Runtime [s],Best Architecture,Best Train Time [s]
Event 74,event_74,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,16.085313891355472,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[1, 1, 1, 8, 15, 15, 15]",0.37910263656985,0.9144513607025146,Success,processor_50,"['processor_1', 'processor_8', 'processor_15']",0.12990432740120575,0.63395094871521,Success,processor_1,"['processor_8', 'processor_15', 'processor_3']",0.3717511665579702,0.06929874420166016,Success,processor_1,"['processor_8', 'processor_15', 'processor_3']",0.2609509029893827,0.06807303428649902,Success,processor_2,"['processor_1', 'processor_6', 'processor_5']","['processor_3', 'processor_4', 'processor_0']",0.14487669882035342,0.002663850784301758,FL,0.12990432740120575
Event 75,event_75,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,28.111145742790434,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[0, 4, 4, 0, 10, 10, 10]",0.36507919016769963,0.9859728813171387,Success,processor_51,"['processor_4', 'processor_0', 'processor_10']",0.12270185687568005,0.6519007682800293,Success,processor_4,"['processor_0', 'processor_10', 'processor_23']",0.36377579533106535,0.057523488998413086,Success,processor_4,"['processor_0', 'processor_10', 'processor_23']",0.25747530565905896,0.05854201316833496,Success,processor_3,"['processor_4', 'processor_1', 'processor_5']","['processor_0', 'processor_6', 'processor_2']",0.1623587647514645,0.0014133453369140625,FL,0.12270185687568005
Event 76,event_76,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,14.3829670054051,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[9, 9, 9, 14, 1, 1, 1]",0.3587934399268733,0.7717471122741699,Success,processor_31,"['processor_9', 'processor_14', 'processor_1']",0.12272996391229007,0.6800389289855957,Success,processor_9,"['processor_14', 'processor_1', 'processor_19']",0.3529811916738962,0.07020783424377441,Success,processor_9,"['processor_14', 'processor_1', 'processor_19']",0.24806073109101437,0.0672447681427002,Success,processor_4,"['processor_1', 'processor_3', 'processor_5']","['processor_2', 'processor_6', 'processor_0']",0.14361516880158234,0.002058267593383789,FL,0.12272996391229007
Event 77,event_77,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,16.989478578140925,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[20, 22, 22, 20, 9, 9, 9]",0.3494855240529154,0.9856226444244385,Success,processor_51,"['processor_22', 'processor_20', 'processor_9']",0.11689140708283126,0.689781904220581,Success,processor_22,"['processor_20', 'processor_9', 'processor_12']",0.34979437154957443,0.07481503486633301,Success,processor_22,"['processor_20', 'processor_9', 'processor_12']",0.24780123773272086,0.06760025024414062,Success,processor_2,"['processor_5', 'processor_4', 'processor_1']","['processor_6', 'processor_3', 'processor_0']",0.13357419478000013,0.001493692398071289,FL,0.11689140708283126
Event 78,event_78,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,26.082267772810454,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[5, 6, 6, 5, 21, 21, 21]",0.367031884094537,0.8691773414611816,Success,processor_30,"['processor_6', 'processor_5', 'processor_25']",0.1262576556065791,0.6801025867462158,Success,processor_6,"['processor_5', 'processor_25', 'processor_21']",0.35899407584717574,0.06813716888427734,Success,processor_6,"['processor_5', 'processor_25', 'processor_21']",0.25298637313216565,0.06727075576782227,Success,processor_3,"['processor_6', 'processor_0', 'processor_1']","['processor_5', 'processor_2', 'processor_4']",0.11133862005610955,0.0016684532165527344,FSL,0.11133862005610955
Event 79,event_79,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,27.872323416014073,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[3, 15, 15, 3, 8, 8, 8]",0.3526847337515625,0.7761764526367188,Success,processor_45,"['processor_15', 'processor_3', 'processor_8']",0.11838581582016748,0.6638514995574951,Success,processor_15,"['processor_3', 'processor_8', 'processor_18']",0.3519501137611984,0.06806445121765137,Success,processor_15,"['processor_3', 'processor_8', 'processor_18']",0.2491382780449952,0.06709527969360352,Success,processor_1,"['processor_3', 'processor_5', 'processor_4']","['processor_0', 'processor_2', 'processor_6']",0.14037971387433715,0.0014827251434326172,FL,0.11838581582016748
Event 80,event_80,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,14.95622237015819,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[13, 13, 13, 15, 20, 20, 20]",0.3610379510796646,1.072936773300171,Success,processor_39,"['processor_13', 'processor_15', 'processor_20']",0.12131830235067537,0.638322114944458,Success,processor_13,"['processor_15', 'processor_20', 'processor_2']",0.35949780310620705,0.07005953788757324,Success,processor_13,"['processor_15', 'processor_20', 'processor_2']",0.25425148347671833,0.06693124771118164,Success,processor_4,"['processor_2', 'processor_3', 'processor_5']","['processor_1', 'processor_6', 'processor_0']",0.15501727405619553,0.0014176368713378906,FL,0.12131830235067537
Event 81,event_81,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,20.85720311294008,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[8, 17, 17, 8, 9, 9, 9]",0.37501214663474153,0.8709197044372559,Success,processor_27,"['processor_17', 'processor_8', 'processor_9']",0.126519493589443,0.6344897747039795,Success,processor_17,"['processor_8', 'processor_9', 'processor_21']",0.3722350148837973,0.06878328323364258,Success,processor_17,"['processor_8', 'processor_9', 'processor_21']",0.2631475537639027,0.06732797622680664,Success,processor_2,"['processor_5', 'processor_6', 'processor_3']","['processor_0', 'processor_1', 'processor_4']",0.13111696649300825,0.001417398452758789,FL,0.126519493589443
Event 82,event_82,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,18.738076322287633,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[2, 2, 2, 15, 1, 1, 1]",0.36700885615821827,0.8780267238616943,Success,processor_29,"['processor_2', 'processor_15', 'processor_25']",0.11953495503756596,0.6735296249389648,Success,processor_2,"['processor_15', 'processor_25', 'processor_1']",0.3518710011680038,0.06077766418457031,Success,processor_2,"['processor_15', 'processor_25', 'processor_1']",0.24854525623969673,0.058789968490600586,Success,processor_6,"['processor_2', 'processor_5', 'processor_3']","['processor_1', 'processor_4', 'processor_0']",0.12779481654312486,0.0014104843139648438,FL,0.11953495503756596
Event 83,event_83,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,20.74276436086824,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[7, 8, 8, 7, 6, 6, 6]",0.35568173925640234,0.8627190589904785,Success,processor_45,"['processor_8', 'processor_7', 'processor_6']",0.12121541028844313,0.673668622970581,Success,processor_8,"['processor_7', 'processor_6', 'processor_22']",0.35230676171468933,0.06831932067871094,Success,processor_8,"['processor_7', 'processor_6', 'processor_22']",0.24895776829920152,0.06599020957946777,Success,processor_5,"['processor_6', 'processor_1', 'processor_2']","['processor_4', 'processor_0', 'processor_3']",0.13550894540278058,0.001550436019897461,FL,0.12121541028844313
Event 84,event_84,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,26.490733306504623,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[10, 10, 10, 17, 8, 8, 8]",0.35481730809905776,0.839005708694458,Success,processor_36,"['processor_10', 'processor_17', 'processor_8']",0.1198503678624593,0.6801013946533203,Success,processor_10,"['processor_17', 'processor_8', 'processor_19']",0.35221611364697897,0.06731748580932617,Success,processor_10,"['processor_17', 'processor_8', 'processor_19']",0.24854454941300083,0.06714963912963867,Success,processor_2,"['processor_0', 'processor_4', 'processor_3']","['processor_1', 'processor_5', 'processor_6']",0.14070014473913578,0.0016977787017822266,FL,0.1198503678624593
Event 85,event_85,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,21.303664870324255,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[11, 11, 11, 14, 17, 17, 17]",0.3520701855505035,0.9047529697418213,Success,processor_51,"['processor_11', 'processor_14', 'processor_17']",0.11892458033593138,0.6747581958770752,Success,processor_11,"['processor_14', 'processor_17', 'processor_8']",0.3498359048310456,0.06885457038879395,Success,processor_11,"['processor_14', 'processor_17', 'processor_8']",0.24692859303093695,0.06423020362854004,Success,processor_2,"['processor_4', 'processor_0', 'processor_5']","['processor_3', 'processor_6', 'processor_1']",0.16259245545351847,0.0020041465759277344,FL,0.11892458033593138
Event 86,event_86,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,21.630001558590898,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[11, 20, 20, 11, 18, 18, 18]",0.3510182379416521,1.1165122985839844,Success,processor_38,"['processor_20', 'processor_11', 'processor_18']",0.1190666944133983,0.6823172569274902,Success,processor_20,"['processor_11', 'processor_18', 'processor_22']",0.3490531145981475,0.07071447372436523,Success,processor_20,"['processor_11', 'processor_18', 'processor_22']",0.24676474123642014,0.06641817092895508,Success,processor_1,"['processor_3', 'processor_5', 'processor_4']","['processor_6', 'processor_0', 'processor_2']",0.12969297186558693,0.001447439193725586,FL,0.1190666944133983
Event 87,event_87,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,21.740500716623735,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[3, 19, 19, 3, 11, 11, 11]",0.3670669360912368,1.1059789657592773,Success,processor_27,"['processor_19', 'processor_3', 'processor_11']",0.12454066181372525,0.6580238342285156,Success,processor_19,"['processor_3', 'processor_11', 'processor_20']",0.36008193469200117,0.06673002243041992,Success,processor_19,"['processor_3', 'processor_11', 'processor_20']",0.2534678429350636,0.07062578201293945,Success,processor_6,"['processor_3', 'processor_2', 'processor_5']","['processor_0', 'processor_1', 'processor_4']",0.15232795253664558,0.0014922618865966797,FL,0.12454066181372525
Event 88,event_88,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,19.304452521591017,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[6, 12, 12, 6, 24, 24, 24]",0.3657401300487063,1.105294942855835,Success,processor_45,"['processor_12', 'processor_6', 'processor_24']",0.12593196019301844,0.6556141376495361,Success,processor_12,"['processor_6', 'processor_24', 'processor_13']",0.36191890273293015,0.0686957836151123,Success,processor_12,"['processor_6', 'processor_24', 'processor_13']",0.25562238724526454,0.0671536922454834,Success,processor_3,"['processor_6', 'processor_5', 'processor_1']","['processor_4', 'processor_0', 'processor_2']",0.14674653615212604,0.0017075538635253906,FL,0.12593196019301844
Event 89,event_89,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,26.77691204984182,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[11, 11, 11, 20, 10, 10, 10]",0.35319251533762935,0.8638947010040283,Success,processor_29,"['processor_11', 'processor_20', 'processor_10']",0.11986726377354691,0.8239269256591797,Success,processor_11,"['processor_20', 'processor_10', 'processor_14']",0.35030698033316326,0.07090091705322266,Success,processor_11,"['processor_20', 'processor_10', 'processor_14']",0.24761473755789024,0.06769013404846191,Success,processor_5,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_6']",0.10672326097676517,0.0013740062713623047,FSL,0.10672326097676517
Event 90,event_90,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,13.132862751039957,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[5, 5, 5, 17, 4, 4, 4]",0.3522390844917707,0.9098320007324219,Success,processor_32,"['processor_5', 'processor_17', 'processor_25']",0.11958488124417997,0.6193816661834717,Success,processor_5,"['processor_17', 'processor_25', 'processor_4']",0.3478011716899374,0.06819367408752441,Success,processor_5,"['processor_17', 'processor_25', 'processor_4']",0.2451801167324266,0.06765413284301758,Success,processor_6,"['processor_5', 'processor_1', 'processor_2']","['processor_4', 'processor_3', 'processor_0']",0.16263951933350862,0.0022745132446289062,FL,0.11958488124417997
Event 91,event_91,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,21.792576368053627,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[5, 24, 24, 5, 21, 21, 21]",0.350661565018614,1.0451939105987549,Success,processor_26,"['processor_24', 'processor_5', 'processor_21']",0.11794659215300961,0.6585538387298584,Success,processor_24,"['processor_5', 'processor_21', 'processor_12']",0.34725548128007516,0.05887031555175781,Success,processor_24,"['processor_5', 'processor_21', 'processor_12']",0.24523237774271475,0.057692766189575195,Success,processor_3,"['processor_5', 'processor_2', 'processor_0']","['processor_4', 'processor_6', 'processor_1']",0.11444310449384337,0.0014166831970214844,FSL,0.11444310449384337
Event 92,event_92,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,21.990826054320976,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[11, 11, 11, 16, 21, 21, 21]",0.36321109515882766,1.0092086791992188,Success,processor_51,"['processor_11', 'processor_16', 'processor_21']",0.12407879940883475,0.6804516315460205,Success,processor_11,"['processor_16', 'processor_21', 'processor_13']",0.35793500662809846,0.07075047492980957,Success,processor_11,"['processor_16', 'processor_21', 'processor_13']",0.2521067374382913,0.05602407455444336,Success,processor_6,"['processor_1', 'processor_3', 'processor_5']","['processor_4', 'processor_0', 'processor_2']",0.11660561347351862,0.0013489723205566406,FSL,0.11660561347351862
Event 93,event_93,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,19.144708686613615,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[3, 24, 24, 3, 19, 19, 19]",0.35342373801788457,1.0356078147888184,Success,processor_41,"['processor_24', 'processor_3', 'processor_19']",0.11941851336301701,0.6928756237030029,Success,processor_24,"['processor_3', 'processor_19', 'processor_10']",0.3508080236321676,0.06832337379455566,Success,processor_24,"['processor_3', 'processor_19', 'processor_10']",0.24799989961722868,0.0683741569519043,Success,processor_4,"['processor_3', 'processor_1', 'processor_0']","['processor_5', 'processor_6', 'processor_2']",0.13455260050305876,0.0015034675598144531,FL,0.11941851336301701
Event 94,event_94,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,15.66623527313049,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[7, 15, 15, 7, 23, 23, 23]",0.3656052791611284,1.1246592998504639,Success,processor_48,"['processor_15', 'processor_7', 'processor_23']",0.12962062357020365,0.6771643161773682,Success,processor_15,"['processor_7', 'processor_23', 'processor_20']",0.35358456884423056,0.06756091117858887,Success,processor_15,"['processor_7', 'processor_23', 'processor_20']",0.24821826954620543,0.066070556640625,Success,processor_5,"['processor_4', 'processor_1', 'processor_0']","['processor_2', 'processor_3', 'processor_6']",0.15761254774881298,0.0018837451934814453,FL,0.12962062357020365
Event 95,event_95,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,21.60962963465504,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[5, 5, 5, 24, 19, 19, 19]",0.3703525316420234,1.1712491512298584,Success,processor_27,"['processor_5', 'processor_3', 'processor_24']",0.1258591625651451,0.6860477924346924,Success,processor_5,"['processor_3', 'processor_24', 'processor_19']",0.36258520117632526,0.07143735885620117,Success,processor_5,"['processor_3', 'processor_24', 'processor_19']",0.2548374756654478,0.06734752655029297,Success,processor_6,"['processor_5', 'processor_0', 'processor_4']","['processor_3', 'processor_2', 'processor_1']",0.1388686393607714,0.0021495819091796875,FL,0.1258591625651451
Event 96,event_96,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,15.282228795381446,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[5, 10, 10, 5, 4, 4, 4]",0.3564612609278607,0.7627758979797363,Success,processor_33,"['processor_10', 'processor_5', 'processor_4']",0.1205947485525181,0.6850018501281738,Success,processor_10,"['processor_5', 'processor_4', 'processor_25']",0.3528595792247193,0.06868553161621094,Success,processor_10,"['processor_5', 'processor_4', 'processor_25']",0.2491964935994238,0.0655374526977539,Success,processor_0,"['processor_5', 'processor_1', 'processor_3']","['processor_4', 'processor_2', 'processor_6']",0.12106617882895274,0.0015392303466796875,FL,0.1205947485525181
Event 97,event_97,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,29.072607336183367,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[0, 10, 10, 0, 8, 8, 8]",0.3516618415910723,0.8217649459838867,Success,processor_43,"['processor_10', 'processor_0', 'processor_8']",0.11887966763544601,0.6882884502410889,Success,processor_10,"['processor_0', 'processor_8', 'processor_15']",0.3475870133783057,0.06974649429321289,Success,processor_10,"['processor_0', 'processor_8', 'processor_15']",0.245375286390745,0.06809163093566895,Success,processor_5,"['processor_0', 'processor_3', 'processor_4']","['processor_2', 'processor_1', 'processor_6']",0.09408779833252637,0.0015163421630859375,FSL,0.09408779833252637
Event 98,event_98,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,18.107379828909373,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[15, 22, 22, 15, 1, 1, 1]",0.36219430065908564,0.8076586723327637,Success,processor_30,"['processor_22', 'processor_25', 'processor_15']",0.12063853494355983,0.6400365829467773,Success,processor_22,"['processor_25', 'processor_15', 'processor_1']",0.3561785431520011,0.07237505912780762,Success,processor_22,"['processor_25', 'processor_15', 'processor_1']",0.2516662189158611,0.06942963600158691,Success,processor_5,"['processor_1', 'processor_3', 'processor_6']","['processor_2', 'processor_0', 'processor_4']",0.14070096591524728,0.0016481876373291016,FL,0.12063853494355983
Event 99,event_99,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,13.332516854193337,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[8, 8, 8, 16, 9, 9, 9]",0.3656892127958851,0.869281530380249,Success,processor_35,"['processor_8', 'processor_16', 'processor_9']",0.12588270713554023,0.6500530242919922,Success,processor_8,"['processor_16', 'processor_9', 'processor_22']",0.36114895739008973,0.06063389778137207,Success,processor_8,"['processor_16', 'processor_9', 'processor_22']",0.25483554594338764,0.0661470890045166,Success,processor_3,"['processor_5', 'processor_6', 'processor_4']","['processor_2', 'processor_1', 'processor_0']",0.16587201024996526,0.0017256736755371094,FL,0.12588270713554023
